id,city,hotel_name,hotel_rating,comment,comment_rating
123,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Superb",9.0
124,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
125,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Excellent view of twin towers",9.0
126,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
127,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
128,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
129,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
130,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Superb",9.0
131,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
132,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Comfortable.",9.0
133,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Superb",9.0
134,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
135,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"A staycation to celebrate our anniversary and its really awesome!! Love the bed! Even my daughter love the bed so much a",10
136,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Good",7.0
137,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Superb",9.0
138,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
139,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Very good",8.0
140,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Superb",9.0
141,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Superb",9.0
142,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"a nice retreat",8.0
143,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
144,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
145,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
146,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Superb",9.0
147,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
148,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
149,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
150,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Unhappy with food services",5.0
151,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
152,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Superb",9.0
153,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Amazing",9.0
154,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Superb",9.0
155,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Excellent gateway",9.0
156,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Comfortable",9.0
157,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Superb",9.0
158,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Superb",9.0
159,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Superb STAYCATION!",10
160,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Disappointing",4.0
161,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Superb",9.0
162,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
163,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
164,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Very good",8.0
165,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"awesome!",8.0
166,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Fantastic staff. Breakfast “chefs” or staff were a little disorganised. But generally - amazing,considering the SOP adh",10
167,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
168,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Passable",5.0
169,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Dissapointing",4.0
170,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Bad",1.0
171,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"The Staffs were attentive,frenly &amp; very helpful,always with a smile.",9.0
172,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
173,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
174,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Very good",8.0
175,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
176,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
177,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
178,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Satisfy",9.0
179,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"It was a great stay and will definitely go again",9.0
180,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Superb",9.0
181,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Excellent",10
182,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Good",7.0
183,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
184,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Superb",9.0
185,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"enjoy and making this as par to other hotel.",8.0
186,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
187,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
188,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Clean but delay at registration counter. Almost 2 hours waiting",8.0
189,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
190,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Superb",9.0
191,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Expect very long wait for check-in during weekends",5.0
192,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
193,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Awesome",8.0
194,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"The bed was dusty. Maybe the room was empty for sometimes",5.0
195,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
196,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Very good",8.0
197,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Very comfortable room with nice view room and very satisfied service. Rate of service and rooms 1000/10",10
198,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Very good",8.0
199,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
200,"Kuala Lampur","Grand Hyatt Kuala Lumpur",9.1,"Exceptional",10
201,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Loved our stay.",8.0
202,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"My stay at Traders Hotel was nice and pleasant.  The experience has met my expectations.",7.0
203,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Good",7.0
204,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Passable",5.0
205,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
206,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
207,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Very good",8.0
208,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
209,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Very good",8.0
210,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
211,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"A good city weekend getaway",8.0
212,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Very good",8.0
213,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Passable",5.0
214,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
215,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
216,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Bole lah",6.0
217,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
218,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Awesome KLCC view and very helpful staff.",6.0
219,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
220,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
221,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Great location,the best twin tower view ever",10
222,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
223,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
224,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
225,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Very good",8.0
226,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
227,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Good",7.0
228,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Very good",8.0
229,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Good short staycation for our little family",9.0
230,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"It's was awesome and good. Staff is very helpful and strictly follow the SOP during this COVID-19 Pandemic. The room",9.0
231,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
232,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
233,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
234,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
235,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Food 😋",8.0
236,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
237,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Good",7.0
238,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Tremendous!",8.0
239,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Good",7.0
240,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
241,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Best stay ever.",10
242,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
243,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Overall was okay except the breakfast!",5.0
244,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
245,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Very good",8.0
246,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
247,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
248,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Warm reception. Good stay. Convenient.  Will come back.",8.0
249,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
250,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
251,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Pleasant",6.0
252,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Amat terbaik",10
253,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
254,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Good",7.0
255,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"staff very friendly..comfortable..",10
256,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Disappointing",4.0
257,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Pleasant",6.0
258,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
259,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Hotel megadap klcc",8.0
260,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"they will try to do what ever ur request slagi memenuhi TERMA &amp; SYARAT,the best thing they all FRIENDLY n have a SU",10
261,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
262,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
263,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Comfortable to stay for work or staycation. TQ",8.0
264,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
265,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
266,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Good place to stay",10
267,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Very good",8.0
268,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
269,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Time wasted on registration and time consuming",6.0
270,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
271,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Good",7.0
272,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
273,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"wrong info in booking.com",3.0
274,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Good",7.0
275,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
276,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
277,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
278,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Excellent view of KLCC",10
279,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Pleasant",6.0
280,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
281,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
282,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
283,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Super slow check in process!",8.0
284,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Good",7.0
285,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"excellent as they give us extend few hour because of my kid's online class",10
286,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Good",7.0
287,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Average. I feel like i wont be coming back for the price that I pay to the experience that I got.",6.0
288,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"love view",10
289,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Very good",8.0
290,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
291,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Excellent. Value for money.",9.0
292,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Unbeatable view of KLCC!!",10
293,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Great stay,great view.",10
294,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
295,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
296,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
297,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Disappointing",4.0
298,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Very good",8.0
299,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Exceptional",10
300,"Kuala Lampur","Traders Hotel Kuala Lumpur",8.8,"Superb",9.0
301,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Superb",9.0
302,"Kuala Lampur","The RuMa Hotel and Residences",9.5,"Exceptional",10
