id,city,hotel_name,hotel_rating,comment,comment_rating
142,"Singapore","Marina Bay Sands (SG Clean)",9.0,"A memorable Chinese New Year of Ox",8.0
143,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
144,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Good",7.0
145,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
146,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
147,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Bad",1.0
148,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Nice staycation",8.0
149,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
150,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
151,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Very good",8.0
152,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
153,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
154,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
155,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
156,"Singapore","Marina Bay Sands (SG Clean)",9.0,"A marvellous treat during a time when we cannot travel.",10
157,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Decent",6.0
158,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Excellent",9.0
159,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
160,"Singapore","Marina Bay Sands (SG Clean)",9.0,"I paid for two nights and left after one. Cost me over 1500 dollars",2.0
161,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Dream Stsy",9.0
162,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
163,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Very good",8.0
164,"Singapore","Marina Bay Sands (SG Clean)",9.0,"An ok experience",5.0
165,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Superb",9.0
166,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Very good",8.0
167,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Good",7.0
168,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
169,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Very good",8.0
170,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Superb",9.0
171,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
172,"Singapore","Marina Bay Sands (SG Clean)",9.0,"No 1 service hotel in Singapore",10
173,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
174,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
175,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
176,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Superb",9.0
177,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Very good",8.0
178,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Best ever stay!",10
179,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Superb",9.0
180,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Superb",9.0
181,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
182,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
183,"Singapore","Marina Bay Sands (SG Clean)",9.0,"excellent experience",10
184,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
185,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Wonderful view and pleasant stay",9.0
186,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
187,"Singapore","Marina Bay Sands (SG Clean)",9.0,"good",9.0
188,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Very good",8.0
189,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
190,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
191,"Singapore","Marina Bay Sands (SG Clean)",9.0,"We stayed in 2 connecting rooms with our 2 kids. All was perfect. We had breakfast and Dinner in the room and it was lov",10
192,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
193,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
194,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Superb",9.0
195,"Singapore","Marina Bay Sands (SG Clean)",9.0,"A great staycation despite no fireworks!",8.0
196,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
197,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Definitely will come back for staycation.",10
198,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Exceptional",10
199,"Singapore","Marina Bay Sands (SG Clean)",9.0,"MBS is AWESOME. Came here Dec 2015 &amp; Dec 2020 i'm back again for 2nd time celebrate my Anniversary.",10
200,"Singapore","Marina Bay Sands (SG Clean)",9.0,"Very good",8.0
201,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Cannot recommend it - such a shame.",3.0
202,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Stay for the sanctuary retreat!",7.0
203,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Exceptional",10
204,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Exceptional",10
205,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Great stay but all the facilities lack of maintenance",7.0
206,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Good value.",6.0
207,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Overall overpriced,old and disappointing.",6.0
208,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Relaxing stay with comfortable amenities and closeness to nature.",7.0
209,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Very good",8.0
210,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Very good",8.0
211,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Very good",8.0
212,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Couple suite",8.0
213,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Good",7.0
214,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Very good",8.0
215,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Very poor",2.0
216,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Exceptional",10
217,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Exceptional",10
218,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Lots to improve",4.0
219,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Fair",8.0
220,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Will not return,paid $800 for 2 nights w/o food,grossly overvalued",1.0
221,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Passable",5.0
222,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Friendly staff",10
223,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Disappointing",4.0
224,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Good",7.5
225,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Satisfaction",8.0
226,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"it was fun",8.0
227,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"it was just fantastic !",9.0
228,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Exceptional",10
229,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Good",7.0
230,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Exceptional",10
231,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"45min for cutlery",5.0
232,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Good",7.0
233,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Exceptional",10
234,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Overall nice stay",8.0
235,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"So relaxing",10
236,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"OK",4.0
237,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Superb",9.0
238,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Very good",8.0
239,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Superb",9.0
240,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Great place for some privacy",9.0
241,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Good",7.0
242,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Exceptional",10
243,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Passable",5.0
244,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Very good",8.0
245,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Superb",9.0
246,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Exceptional",10
247,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Exceptional",10
248,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Very good",8.0
249,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Very good",8.0
250,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Superb",9.0
251,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Good",7.0
252,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"An Anniversary to remember...",9.0
253,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Exceptional",10
254,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Very good",8.0
255,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Exceptional",10
256,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Superb",9.2
257,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Beautiful greenery",6.0
258,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Exceptional",10
259,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Perfect gem in sunny Singapore",10
260,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Poor",3.0
261,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Passable",5.0
262,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Good",7.0
263,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Superb",9.0
264,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"I were staying at room 108,my daughter have a little accident in the room and got a deep cut on her leg,the front offi",10
265,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Superb",9.0
266,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Disappointing",4.0
267,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Fruitful n enjoying.",8.0
268,"Singapore","Resort Amara Sanctuary Resort Sentosa (SG Clean,Staycation Approved)",7.4,"Pleasant experience",8.0
